txn_id,user_id,timestamp,txn_amount,category,transaction_hour,is_weekend,hour_sin,hour_cos,txn_count_today,daily_total_spent,remaining_daily_capacity,txn_count_prev_7d,avg_spend_last_7days,spending_velocity_ratio,income_tier,user_tenure_days,is_new_user,pressure_score,monthly_savings_so_far,user_savings_streak,days_since_last_txn,clean_number_tier,rounded_amount,roundup_amount
TXN_00000144,USR_0004,2024-10-17 19:36:21,399,ride_sharing,19,0,-0.9659,0.2588,3,1021.0,-421.0,4,448.0,0.8906,Low,165,0,0.95,446,0,0,3,450,51
TXN_00000146,USR_0004,2024-10-18 09:52:51,737,food_delivery,9,0,0.7071,-0.7071,1,0.0,600.0,8,443.62,1.6613,Low,166,0,0.0218,560,6,1,3,800,63
TXN_00000147,USR_0004,2024-10-18 17:01:25,135,shopping,17,0,-0.9659,-0.2588,2,737.0,-137.0,8,443.62,0.3043,Low,166,0,0.95,623,0,0,3,200,65
TXN_00000148,USR_0004,2024-10-18 18:43:50,748,shopping,18,0,-1.0,-0.0,3,872.0,-272.0,8,443.62,1.6861,Low,166,0,0.95,688,0,0,3,800,52
TXN_00000149,USR_0004,2024-10-21 07:35:40,673,shopping,7,0,0.9659,-0.2588,1,0.0,600.0,8,457.12,1.4722,Low,169,0,0.0371,740,0,3,3,700,27
TXN_00000150,USR_0004,2024-10-21 09:08:15,670,shopping,9,0,0.7071,-0.7071,2,673.0,-73.0,8,457.12,1.4657,Low,169,0,0.95,767,0,0,3,700,30
TXN_00000151,USR_0004,2024-10-21 15:21:27,259,food_delivery,15,0,-0.7071,-0.7071,3,1343.0,-743.0,8,457.12,0.5666,Low,169,0,0.95,797,0,0,3,300,41
TXN_00000153,USR_0004,2024-10-30 07:12:03,320,ride_sharing,7,0,0.9659,-0.2588,2,609.0,-9.0,0,450.0,0.7111,Low,178,0,0.95,879,0,0,3,350,30
TXN_00000152,USR_0004,2024-10-30 07:21:41,609,ecommerce,7,0,0.9659,-0.2588,1,0.0,600.0,0,450.0,1.3533,Low,178,0,0.0322,838,0,9,3,650,41
TXN_00000154,USR_0004,2024-10-30 08:55:46,258,shopping,8,0,0.866,-0.5,3,929.0,-329.0,0,450.0,0.5733,Low,178,0,0.95,909,0,0,3,300,42
TXN_00000155,USR_0004,2024-10-30 18:16:27,626,shopping,18,0,-1.0,-0.0,4,1187.0,-587.0,0,450.0,1.3911,Low,178,0,0.95,951,0,0,3,650,24
TXN_00000156,USR_0004,2024-11-02 08:56:21,169,ride_sharing,8,1,0.866,-0.5,1,0.0,600.0,4,453.25,0.3729,Low,181,0,0.0222,0,0,3,3,200,31
TXN_00000157,USR_0004,2024-11-02 10:20:45,493,ride_sharing,10,1,0.5,-0.866,2,169.0,431.0,4,453.25,1.0877,Low,181,0,0.4059,31,0,0,3,550,57
TXN_00000158,USR_0004,2024-11-02 13:44:47,707,shopping,13,1,-0.2588,-0.9659,3,662.0,-62.0,4,453.25,1.5598,Low,181,0,0.95,88,0,0,3,750,43
TXN_00000159,USR_0004,2024-11-02 19:04:56,385,food_delivery,19,1,-0.9659,0.2588,4,1369.0,-769.0,4,453.25,0.8494,Low,181,0,0.95,131,0,0,3,450,65
TXN_00000160,USR_0004,2024-11-04 04:51:07,468,ecommerce,4,0,0.866,0.5,1,0.0,600.0,8,445.88,1.0496,Low,183,0,0.0058,196,0,2,3,500,32
TXN_00000161,USR_0004,2024-11-04 09:01:55,165,food_delivery,9,0,0.7071,-0.7071,2,468.0,132.0,8,445.88,0.3701,Low,183,0,0.8904,228,0,0,3,200,35
TXN_00000162,USR_0004,2024-11-04 14:31:31,781,shopping,14,0,-0.5,-0.866,3,633.0,-33.0,8,445.88,1.7516,Low,183,0,0.95,263,0,0,3,850,69
TXN_00000163,USR_0004,2024-11-23 17:07:32,411,ecommerce,17,1,-0.9659,-0.2588,1,0.0,600.0,0,450.0,0.9133,Low,202,0,0.0291,332,0,19,3,450,39
TXN_00000164,USR_0004,2024-11-27 13:52:14,273,ride_sharing,13,0,-0.2588,-0.9659,1,0.0,600.0,1,411.0,0.6642,Low,206,0,0.0381,371,0,4,3,300,27
TXN_00000166,USR_0004,2024-11-27 18:11:19,133,ride_sharing,18,0,-1.0,-0.0,3,617.0,-17.0,1,411.0,0.3236,Low,206,0,0.95,454,0,0,3,200,67
TXN_00000165,USR_0004,2024-11-27 18:17:36,344,ecommerce,18,0,-1.0,-0.0,2,273.0,327.0,1,411.0,0.837,Low,206,0,0.5662,398,0,0,3,400,56
TXN_00000167,USR_0004,2024-11-29 07:51:13,592,ride_sharing,7,0,0.9659,-0.2588,1,0.0,600.0,4,290.25,2.0396,Low,208,0,0.036,521,0,2,3,650,58
TXN_00000168,USR_0004,2024-11-29 12:33:38,717,food_delivery,12,0,0.0,-1.0,2,592.0,8.0,4,290.25,2.4703,Low,208,0,0.95,579,0,0,3,750,33
TXN_00000169,USR_0005,2024-09-10 07:33:57,580,ride_sharing,7,0,0.9659,-0.2588,1,0.0,600.0,0,450.0,1.2889,Low,13,1,0.0373,0,0,0,3,600,20
TXN_00000170,USR_0005,2024-09-10 07:35:15,560,ride_sharing,7,0,0.9659,-0.2588,2,580.0,20.0,0,450.0,1.2444,Low,13,1,0.95,20,0,0,3,600,40
TXN_00000171,USR_0005,2024-09-10 12:03:05,235,ride_sharing,12,0,0.0,-1.0,3,1140.0,-540.0,0,450.0,0.5222,Low,13,1,0.95,60,0,0,3,300,65
TXN_00000172,USR_0005,2024-09-10 18:16:26,674,ride_sharing,18,0,-1.0,-0.0,4,1375.0,-775.0,0,450.0,1.4978,Low,13,1,0.95,125,0,0,3,700,26
TXN_00000173,USR_0005,2024-09-14 08:07:57,665,ride_sharing,8,1,0.866,-0.5,1,0.0,600.0,4,512.25,1.2982,Low,17,1,0.0398,151,0,4,3,700,35
TXN_00000174,USR_0005,2024-09-14 11:36:59,252,ecommerce,11,1,0.2588,-0.9659,2,665.0,-65.0,4,512.25,0.4919,Low,17,1,0.95,186,0,0,3,300,48
TXN_00000175,USR_0005,2024-09-20 06:22:16,646,ecommerce,6,0,1.0,0.0,1,0.0,600.0,2,458.5,1.4089,Low,23,1,0.0123,234,0,6,3,700,54
TXN_00000176,USR_0005,2024-09-20 07:32:45,242,food_delivery,7,0,0.9659,-0.2588,2,646.0,-46.0,2,458.5,0.5278,Low,23,1,0.95,288,0,0,3,300,58
TXN_00000177,USR_0005,2024-09-20 10:59:12,392,shopping,10,0,0.5,-0.866,3,888.0,-288.0,2,458.5,0.855,Low,23,1,0.95,346,0,0,3,450,58
TXN_00000178,USR_0005,2024-09-27 13:53:56,508,ecommerce,13,0,-0.2588,-0.9659,1,0.0,600.0,3,426.67,1.1906,Low,30,0,0.0155,404,0,7,3,550,42
TXN_00000179,USR_0005,2024-09-27 17:35:53,337,shopping,17,0,-0.9659,-0.2588,2,508.0,92.0,3,426.67,0.7898,Low,30,0,0.9385,446,0,0,3,400,63
TXN_00000180,USR_0005,2024-09-27 21:37:16,152,food_delivery,21,0,-0.7071,0.7071,3,845.0,-245.0,3,426.67,0.3563,Low,30,0,0.95,509,0,0,3,200,48
TXN_00000181,USR_0005,2024-09-27 22:45:53,130,ecommerce,22,0,-0.5,0.866,4,997.0,-397.0,3,426.67,0.3047,Low,30,0,0.95,557,0,0,3,150,20
TXN_00000182,USR_0005,2024-10-04 07:55:56,516,shopping,7,0,0.9659,-0.2588,1,0.0,600.0,4,281.75,1.8314,Low,37,0,0.0106,0,0,7,3,550,34
TXN_00000183,USR_0005,2024-10-04 10:55:49,439,food_delivery,10,0,0.5,-0.866,2,516.0,84.0,4,281.75,1.5581,Low,37,0,0.95,34,0,0,3,500,61
TXN_00000184,USR_0005,2024-10-04 15:54:33,240,food_delivery,15,0,-0.7071,-0.7071,3,955.0,-355.0,4,281.75,0.8518,Low,37,0,0.95,95,0,0,3,300,60
TXN_00000185,USR_0005,2024-10-05 07:55:37,629,shopping,7,1,0.9659,-0.2588,1,0.0,600.0,3,398.33,1.5791,Low,38,0,0.0111,155,5,1,3,650,21
TXN_00000186,USR_0005,2024-10-21 05:41:10,644,ecommerce,5,0,0.9659,0.2588,1,0.0,600.0,0,450.0,1.4311,Low,54,0,0.0226,176,0,16,3,700,56
TXN_00000187,USR_0005,2024-10-21 20:59:11,734,shopping,20,0,-0.866,0.5,2,644.0,-44.0,0,450.0,1.6311,Low,54,0,0.95,232,0,0,3,800,66
TXN_00000188,USR_0005,2024-10-24 07:09:21,114,ride_sharing,7,0,0.9659,-0.2588,1,0.0,600.0,2,689.0,0.1655,Low,57,0,0.0114,298,0,3,3,150,36
TXN_00000189,USR_0005,2024-10-24 08:53:41,548,shopping,8,0,0.866,-0.5,2,114.0,486.0,2,689.0,0.7954,Low,57,0,0.2932,334,0,0,3,600,52
TXN_00000190,USR_0005,2024-10-24 13:19:38,772,food_delivery,13,0,-0.2588,-0.9659,3,662.0,-62.0,2,689.0,1.1205,Low,57,0,0.95,386,0,0,3,800,28
TXN_00000191,USR_0005,2024-10-25 06:16:25,280,shopping,6,0,1.0,0.0,1,0.0,600.0,5,562.4,0.4979,Low,58,0,0.0361,414,5,1,3,300,20
TXN_00000192,USR_0005,2024-10-25 10:31:26,597,ride_sharing,10,0,0.5,-0.866,2,280.0,320.0,5,562.4,1.0615,Low,58,0,0.5859,434,0,0,3,650,53
TXN_00000193,USR_0005,2024-10-25 21:34:37,624,shopping,21,0,-0.7071,0.7071,3,877.0,-277.0,5,562.4,1.1095,Low,58,0,0.95,487,0,0,3,650,26
TXN_00000194,USR_0005,2024-10-26 08:13:57,747,food_delivery,8,1,0.866,-0.5,1,0.0,600.0,8,539.12,1.3856,Low,59,0,0.0189,513,6,1,3,800,53
TXN_00000195,USR_0005,2024-10-26 09:28:15,266,ecommerce,9,1,0.7071,-0.7071,2,747.0,-147.0,8,539.12,0.4934,Low,59,0,0.95,566,0,0,3,300,34
TXN_00000196,USR_0005,2024-10-26 16:28:27,357,food_delivery,16,1,-0.866,-0.5,3,1013.0,-413.0,8,539.12,0.6622,Low,59,0,0.95,600,0,0,3,400,43
TXN_00000197,USR_0005,2024-10-26 19:54:33,386,ride_sharing,19,1,-0.9659,0.2588,4,1370.0,-770.0,8,539.12,0.716,Low,59,0,0.95,643,0,0,3,450,64
TXN_00000198,USR_0005,2024-10-27 06:38:26,209,ride_sharing,6,1,1.0,0.0,1,0.0,600.0,12,505.75,0.4132,Low,60,0,0.0234,707,7,1,3,250,41
TXN_00000199,USR_0005,2024-11-07 12:20:48,208,ecommerce,12,0,0.0,-1.0,1,0.0,600.0,0,450.0,0.4622,Low,71,0,0.0333,0,0,11,3,250,42
TXN_00000200,USR_0005,2024-11-07 17:11:17,569,food_delivery,17,0,-0.9659,-0.2588,2,208.0,392.0,0,450.0,1.2644,Low,71,0,0.4507,42,0,0,3,600,31
TXN_00000201,USR_0005,2024-11-10 15:49:21,493,food_delivery,15,1,-0.7071,-0.7071,1,0.0,600.0,2,388.5,1.269,Low,74,0,0.0043,73,0,3,3,550,57
TXN_00000202,USR_0005,2024-11-16 07:11:59,438,food_delivery,7,1,0.9659,-0.2588,1,0.0,600.0,1,493.0,0.8884,Low,80,0,0.0042,130,0,6,3,500,62
TXN_00000203,USR_0005,2024-11-16 12:32:14,573,ride_sharing,12,1,0.0,-1.0,2,438.0,162.0,1,493.0,1.1623,Low,80,0,0.8492,192,0,0,3,600,27
TXN_00000204,USR_0005,2024-11-16 18:41:01,676,food_delivery,18,1,-1.0,-0.0,3,1011.0,-411.0,1,493.0,1.3712,Low,80,0,0.95,219,0,0,3,700,24
TXN_00000205,USR_0005,2024-11-16 21:50:36,566,food_delivery,21,1,-0.7071,0.7071,4,1687.0,-1087.0,1,493.0,1.1481,Low,80,0,0.95,243,0,0,3,600,34
TXN_00000206,USR_0005,2024-11-17 16:28:36,100,food_delivery,16,1,-0.866,-0.5,1,0.0,600.0,5,549.2,0.1821,Low,81,0,0.0229,277,8,1,3,150,50
TXN_00000207,USR_0005,2024-11-17 18:44:25,147,shopping,18,1,-1.0,-0.0,2,100.0,500.0,5,549.2,0.2677,Low,81,0,0.2873,327,0,0,3,200,53
TXN_00000208,USR_0005,2024-11-17 18:49:37,172,shopping,18,1,-1.0,-0.0,3,247.0,353.0,5,549.2,0.3132,Low,81,0,0.598,380,0,0,3,200,28
TXN_00000209,USR_0005,2024-11-17 19:55:01,286,food_delivery,19,1,-0.9659,0.2588,4,419.0,181.0,5,549.2,0.5208,Low,81,0,0.95,408,0,0,3,350,64
TXN_00000210,USR_0006,2024-09-02 13:37:10,434,food_delivery,13,0,-0.2588,-0.9659,1,0.0,600.0,0,450.0,0.9644,Low,134,0,0.0278,0,0,0,3,500,66
TXN_00000211,USR_0006,2024-09-03 19:03:11,733,ride_sharing,19,0,-0.9659,0.2588,1,0.0,600.0,1,434.0,1.6889,Low,135,0,0.0096,66,1,1,3,800,67
TXN_00000212,USR_0006,2024-09-06 09:17:57,675,food_delivery,9,0,0.7071,-0.7071,1,0.0,600.0,2,583.5,1.1568,Low,138,0,0.0275,133,0,3,3,700,25
TXN_00000213,USR_0006,2024-09-06 19:18:30,467,food_delivery,19,0,-0.9659,0.2588,2,675.0,-75.0,2,583.5,0.8003,Low,138,0,0.95,158,0,0,3,500,33
TXN_00000214,USR_0006,2024-09-06 20:37:19,674,ecommerce,20,0,-0.866,0.5,3,1142.0,-542.0,2,583.5,1.1551,Low,138,0,0.95,191,0,0,3,700,26
TXN_00000215,USR_0006,2024-09-07 08:04:19,121,food_delivery,8,1,0.866,-0.5,1,0.0,600.0,5,596.6,0.2028,Low,139,0,0.0381,217,3,1,3,150,29
TXN_00000216,USR_0006,2024-09-09 14:32:32,414,shopping,14,0,-0.5,-0.866,1,0.0,600.0,6,517.33,0.8003,Low,141,0,0.0343,246,0,2,3,450,36
TXN_00000217,USR_0006,2024-09-09 20:55:50,612,ride_sharing,20,0,-0.866,0.5,2,414.0,186.0,6,517.33,1.183,Low,141,0,0.8199,282,0,0,3,650,38
TXN_00000219,USR_0006,2024-09-15 14:35:40,169,ecommerce,14,1,-0.5,-0.866,2,631.0,-31.0,2,513.0,0.3294,Low,147,0,0.95,389,0,0,3,200,31
TXN_00000218,USR_0006,2024-09-15 14:54:44,631,shopping,14,1,-0.5,-0.866,1,0.0,600.0,2,513.0,1.23,Low,147,0,0.0189,320,0,6,3,700,69
TXN_00000220,USR_0006,2024-09-15 18:25:13,204,shopping,18,1,-1.0,-0.0,3,800.0,-200.0,2,513.0,0.3977,Low,147,0,0.95,420,0,0,3,250,46
TXN_00000221,USR_0006,2024-09-16 19:09:35,523,shopping,19,0,-0.9659,0.2588,1,0.0,600.0,5,406.0,1.2882,Low,148,0,0.0296,466,6,1,3,550,27
TXN_00000222,USR_0006,2024-09-25 03:29:25,668,ride_sharing,3,0,0.7071,0.7071,1,0.0,600.0,0,450.0,1.4844,Low,157,0,0.0018,493,0,9,3,700,32
TXN_00000223,USR_0006,2024-09-25 06:29:15,104,ecommerce,6,0,1.0,0.0,2,668.0,-68.0,0,450.0,0.2311,Low,157,0,0.95,525,0,0,3,150,46
TXN_00000224,USR_0006,2024-09-25 11:12:49,537,shopping,11,0,0.2588,-0.9659,3,772.0,-172.0,0,450.0,1.1933,Low,157,0,0.95,571,0,0,3,600,63
TXN_00000225,USR_0006,2024-09-25 22:37:08,110,ride_sharing,22,0,-0.5,0.866,4,1309.0,-709.0,0,450.0,0.2444,Low,157,0,0.95,634,0,0,3,150,40
TXN_00000226,USR_0006,2024-10-01 17:20:12,370,ride_sharing,17,0,-0.9659,-0.2588,1,0.0,600.0,4,354.75,1.043,Low,163,0,0.0323,0,0,6,3,400,30
TXN_00000227,USR_0006,2024-10-02 09:38:16,235,shopping,9,0,0.7071,-0.7071,1,0.0,600.0,5,357.8,0.6568,Low,164,0,0.0259,30,9,1,3,300,65
TXN_00000228,USR_0006,2024-10-07 09:07:59,283,ecommerce,9,0,0.7071,-0.7071,1,0.0,600.0,2,302.5,0.9355,Low,169,0,0.0396,95,0,5,3,350,67
TXN_00000229,USR_0006,2024-10-07 18:11:31,358,shopping,18,0,-1.0,-0.0,2,283.0,317.0,2,302.5,1.1835,Low,169,0,0.5923,162,0,0,3,400,42
TXN_00000230,USR_0006,2024-10-09 12:04:36,110,ecommerce,12,0,0.0,-1.0,1,0.0,600.0,3,292.0,0.3767,Low,171,0,0.0075,204,0,2,3,150,40
TXN_00000231,USR_0006,2024-10-09 13:17:22,493,shopping,13,0,-0.2588,-0.9659,2,110.0,490.0,3,292.0,1.6884,Low,171,0,0.2896,244,0,0,3,550,57
TXN_00000232,USR_0006,2024-10-10 20:15:47,673,ecommerce,20,0,-0.866,0.5,1,0.0,600.0,4,311.0,2.164,Low,172,0,0.0013,301,7,1,3,700,27
TXN_00000233,USR_0006,2024-10-11 07:27:39,725,shopping,7,0,0.9659,-0.2588,1,0.0,600.0,5,383.4,1.891,Low,173,0,0.0299,328,8,1,3,750,25
TXN_00000234,USR_0006,2024-10-11 08:33:49,514,shopping,8,0,0.866,-0.5,2,725.0,-125.0,5,383.4,1.3406,Low,173,0,0.95,353,0,0,3,550,36
TXN_00000235,USR_0006,2024-10-11 13:54:51,211,food_delivery,13,0,-0.2588,-0.9659,3,1239.0,-639.0,5,383.4,0.5503,Low,173,0,0.95,389,0,0,3,250,39
TXN_00000236,USR_0006,2024-10-11 22:33:36,550,ecommerce,22,0,-0.5,0.866,4,1450.0,-850.0,5,383.4,1.4345,Low,173,0,0.95,428,0,0,3,600,50
TXN_00000237,USR_0006,2024-10-26 14:27:33,294,shopping,14,1,-0.5,-0.866,1,0.0,600.0,0,450.0,0.6533,Low,188,0,0.0334,478,0,15,3,350,56
TXN_00000238,USR_0006,2024-10-26 19:17:13,730,ride_sharing,19,1,-0.9659,0.2588,2,294.0,306.0,0,450.0,1.6222,Low,188,0,0.6017,534,0,0,3,750,20
TXN_00000239,USR_0006,2024-10-26 19:48:15,267,ride_sharing,19,1,-0.9659,0.2588,3,1024.0,-424.0,0,450.0,0.5933,Low,188,0,0.95,554,0,0,3,300,33
TXN_00000240,USR_0006,2024-10-26 21:58:31,728,food_delivery,21,1,-0.7071,0.7071,4,1291.0,-691.0,0,450.0,1.6178,Low,188,0,0.95,587,0,0,3,750,22
TXN_00000241,USR_0006,2024-11-12 18:15:56,578,food_delivery,18,0,-1.0,-0.0,1,0.0,600.0,0,450.0,1.2844,Low,205,0,0.0229,0,0,17,3,600,22
TXN_00000242,USR_0006,2024-11-24 12:55:42,365,ride_sharing,12,1,0.0,-1.0,1,0.0,600.0,0,450.0,0.8111,Low,217,0,0.0248,22,0,12,3,400,35
TXN_00000243,USR_0006,2024-11-30 06:33:30,447,ride_sharing,6,1,1.0,0.0,1,0.0,600.0,1,365.0,1.2247,Low,223,0,0.0328,57,0,6,3,500,53
TXN_00000245,USR_0006,2024-11-30 08:14:55,234,ecommerce,8,1,0.866,-0.5,3,969.0,-369.0,1,365.0,0.6411,Low,223,0,0.95,138,0,0,3,300,66
TXN_00000244,USR_0006,2024-11-30 08:35:12,522,shopping,8,1,0.866,-0.5,2,447.0,153.0,1,365.0,1.4301,Low,223,0,0.8411,110,0,0,3,550,28
TXN_00000246,USR_0006,2024-11-30 09:24:48,247,ecommerce,9,1,0.7071,-0.7071,4,1203.0,-603.0,1,365.0,0.6767,Low,223,0,0.95,204,0,0,3,300,53
TXN_00000247,USR_0007,2024-09-06 11:21:33,411,ride_sharing,11,0,0.2588,-0.9659,1,0.0,600.0,0,450.0,0.9133,Low,224,0,0.0221,0,0,0,3,450,39
TXN_00000248,USR_0007,2024-09-06 12:21:08,302,food_delivery,12,0,0.0,-1.0,2,411.0,189.0,0,450.0,0.6711,Low,224,0,0.8139,39,0,0,3,350,48
TXN_00000249,USR_0007,2024-09-10 19:44:39,788,ecommerce,19,0,-0.9659,0.2588,1,0.0,600.0,2,356.5,2.2104,Low,228,0,0.0099,87,0,4,3,850,62
TXN_00000250,USR_0007,2024-09-13 15:17:19,542,ride_sharing,15,0,-0.7071,-0.7071,1,0.0,600.0,3,500.33,1.0833,Low,231,0,0.0035,149,0,3,3,600,58
TXN_00000251,USR_0007,2024-09-13 17:41:51,430,ecommerce,17,0,-0.9659,-0.2588,2,542.0,58.0,3,500.33,0.8594,Low,231,0,0.95,207,0,0,3,450,20
TXN_00000252,USR_0007,2024-09-13 18:53:51,749,ecommerce,18,0,-1.0,-0.0,3,972.0,-372.0,3,500.33,1.497,Low,231,0,0.95,227,0,0,3,800,51
TXN_00000253,USR_0007,2024-09-13 19:17:51,145,ecommerce,19,0,-0.9659,0.2588,4,1721.0,-1121.0,3,500.33,0.2898,Low,231,0,0.95,278,0,0,3,200,55
TXN_00000254,USR_0007,2024-09-23 16:14:04,784,shopping,16,0,-0.866,-0.5,1,0.0,600.0,0,450.0,1.7422,Low,241,0,0.0158,333,0,10,3,850,66
TXN_00000255,USR_0007,2024-09-23 17:03:51,239,shopping,17,0,-0.9659,-0.2588,2,784.0,-184.0,0,450.0,0.5311,Low,241,0,0.95,399,0,0,3,300,61
TXN_00000256,USR_0007,2024-09-23 17:38:16,608,ride_sharing,17,0,-0.9659,-0.2588,3,1023.0,-423.0,0,450.0,1.3511,Low,241,0,0.95,460,0,0,3,650,42
TXN_00000257,USR_0007,2024-09-23 20:55:37,752,ecommerce,20,0,-0.866,0.5,4,1631.0,-1031.0,0,450.0,1.6711,Low,241,0,0.95,502,0,0,3,800,48
TXN_00000258,USR_0007,2024-09-25 06:41:46,203,ride_sharing,6,0,1.0,0.0,1,0.0,600.0,4,595.75,0.3407,Low,243,0,0.0269,550,0,2,3,250,47
TXN_00000259,USR_0007,2024-09-25 11:29:42,752,ride_sharing,11,0,0.2588,-0.9659,2,203.0,397.0,4,595.75,1.2623,Low,243,0,0.4303,597,0,0,3,800,48
TXN_00000260,USR_0007,2024-09-25 13:16:41,369,ecommerce,13,0,-0.2588,-0.9659,3,955.0,-355.0,4,595.75,0.6194,Low,243,0,0.95,645,0,0,3,400,31
TXN_00000261,USR_0007,2024-09-25 17:18:17,427,ride_sharing,17,0,-0.9659,-0.2588,4,1324.0,-724.0,4,595.75,0.7167,Low,243,0,0.95,676,0,0,3,450,23
TXN_00000262,USR_0007,2024-09-29 12:26:03,574,shopping,12,1,0.0,-1.0,1,0.0,600.0,8,516.75,1.1108,Low,247,0,0.0192,699,0,4,3,600,26
TXN_00000263,USR_0007,2024-09-29 13:49:53,300,ride_sharing,13,1,-0.2588,-0.9659,2,574.0,26.0,8,516.75,0.5806,Low,247,0,0.95,725,0,0,3,350,50
TXN_00000264,USR_0007,2024-09-29 19:35:33,309,shopping,19,1,-0.9659,0.2588,3,874.0,-274.0,8,516.75,0.598,Low,247,0,0.95,775,0,0,3,350,41
TXN_00000265,USR_0007,2024-10-09 08:34:59,543,shopping,8,0,0.866,-0.5,1,0.0,600.0,0,450.0,1.2067,Low,257,0,0.0098,0,0,10,3,600,57
TXN_00000266,USR_0007,2024-10-09 09:00:41,358,shopping,9,0,0.7071,-0.7071,2,543.0,57.0,0,450.0,0.7956,Low,257,0,0.95,57,0,0,3,400,42
TXN_00000267,USR_0007,2024-10-09 14:55:43,197,ride_sharing,14,0,-0.5,-0.866,3,901.0,-301.0,0,450.0,0.4378,Low,257,0,0.95,99,0,0,3,250,53
TXN_00000268,USR_0007,2024-10-10 06:32:54,510,shopping,6,0,1.0,0.0,1,0.0,600.0,3,366.0,1.3934,Low,258,0,0.0384,152,6,1,3,550,40
TXN_00000269,USR_0007,2024-10-14 12:13:09,362,food_delivery,12,0,0.0,-1.0,1,0.0,600.0,4,402.0,0.9005,Low,262,0,0.0229,192,0,4,3,400,38
TXN_00000270,USR_0007,2024-10-14 17:51:57,244,shopping,17,0,-0.9659,-0.2588,2,362.0,238.0,4,402.0,0.607,Low,262,0,0.7028,230,0,0,3,300,56
TXN_00000271,USR_0007,2024-10-15 13:53:30,371,ecommerce,13,0,-0.2588,-0.9659,1,0.0,600.0,6,369.0,1.0054,Low,263,0,0.0128,286,6,1,3,400,29
TXN_00000272,USR_0007,2024-10-15 15:18:46,764,ride_sharing,15,0,-0.7071,-0.7071,2,371.0,229.0,6,369.0,2.0705,Low,263,0,0.7173,315,0,0,3,800,36
TXN_00000273,USR_0007,2024-10-15 15:29:50,316,food_delivery,15,0,-0.7071,-0.7071,3,1135.0,-535.0,6,369.0,0.8564,Low,263,0,0.95,351,0,0,3,350,34
TXN_00000274,USR_0007,2024-10-16 13:30:09,390,ecommerce,13,0,-0.2588,-0.9659,1,0.0,600.0,9,407.22,0.9577,Low,264,0,0.0133,385,7,1,3,450,60
TXN_00000275,USR_0007,2024-10-21 07:03:27,503,ecommerce,7,0,0.9659,-0.2588,1,0.0,600.0,6,407.83,1.2333,Low,269,0,0.021,445,0,5,3,550,47
TXN_00000276,USR_0007,2024-10-22 13:58:37,393,ecommerce,13,0,-0.2588,-0.9659,1,0.0,600.0,5,468.8,0.8383,Low,270,0,0.0361,492,9,1,3,450,57
TXN_00000277,USR_0007,2024-10-22 18:53:35,728,food_delivery,18,0,-1.0,-0.0,2,393.0,207.0,5,468.8,1.5529,Low,270,0,0.7819,549,0,0,3,750,22
TXN_00000278,USR_0007,2024-10-25 18:30:20,141,shopping,18,0,-1.0,-0.0,1,0.0,600.0,3,541.33,0.2605,Low,273,0,0.0371,571,0,3,3,200,59
TXN_00000279,USR_0007,2024-11-01 06:45:38,463,ride_sharing,6,0,1.0,0.0,1,0.0,600.0,1,141.0,3.2837,Low,280,0,0.0185,0,0,7,3,500,37
TXN_00000280,USR_0007,2024-11-01 09:03:43,408,ride_sharing,9,0,0.7071,-0.7071,2,463.0,137.0,1,141.0,2.8936,Low,280,0,0.882,37,0,0,3,450,42
TXN_00000281,USR_0007,2024-11-01 12:42:29,149,ecommerce,12,0,0.0,-1.0,3,871.0,-271.0,1,141.0,1.0567,Low,280,0,0.95,79,0,0,3,200,51
TXN_00000282,USR_0007,2024-11-01 14:46:21,578,ride_sharing,14,0,-0.5,-0.866,4,1020.0,-420.0,1,141.0,4.0993,Low,280,0,0.95,130,0,0,3,600,22
TXN_00000283,USR_0007,2024-11-03 10:58:45,378,shopping,10,1,0.5,-0.866,1,0.0,600.0,4,399.5,0.9462,Low,282,0,0.0146,152,0,2,3,400,22
TXN_00000284,USR_0007,2024-11-03 18:17:14,356,ride_sharing,18,1,-1.0,-0.0,2,378.0,222.0,4,399.5,0.8911,Low,282,0,0.7399,174,0,0,3,400,44
TXN_00000285,USR_0007,2024-11-08 02:42:27,302,ride_sharing,2,0,0.5,0.866,1,0.0,600.0,6,388.67,0.777,Low,287,0,0.0145,218,0,5,3,350,48
TXN_00000286,USR_0007,2024-11-08 10:21:57,154,shopping,10,0,0.5,-0.866,2,302.0,298.0,6,388.67,0.3962,Low,287,0,0.6184,266,0,0,3,200,46
TXN_00000287,USR_0007,2024-11-08 14:53:14,755,ride_sharing,14,0,-0.5,-0.866,3,456.0,144.0,6,388.67,1.9425,Low,287,0,0.9431,312,0,0,3,800,45
TXN_00000288,USR_0007,2024-11-08 18:18:27,270,food_delivery,18,0,-1.0,-0.0,4,1211.0,-611.0,6,388.67,0.6947,Low,287,0,0.95,357,0,0,3,300,30
TXN_00000289,USR_0007,2024-11-25 08:34:04,267,ecommerce,8,0,0.866,-0.5,1,0.0,600.0,0,450.0,0.5933,Low,304,0,0.0129,387,0,17,3,300,33
TXN_00000290,USR_0008,2024-09-09 17:39:25,433,food_delivery,17,0,-0.9659,-0.2588,1,0.0,600.0,0,450.0,0.9622,Low,160,0,0.0305,0,0,0,3,500,67
